sample_id	portion_id	month_of_creation	is_ffpe	weight	year_of_creation	LCE	bcr_portion_barcode	bcr_portion_uuid	portion_sequence	day_of_creation	portion_number
TCGA-ZG-A9L1-10A	TCGA-ZG-A9L1-10A-01	2	NO		2014		TCGA-ZG-A9L1-10A-01	B73C1CC3-FA3F-4EE4-BD81-8ED21EEB613B		21	1
TCGA-HC-8262-10A	TCGA-HC-8262-10A-01	4	NO		2012		TCGA-HC-8262-10A-01	1601cc96-1b9c-485a-9d77-411c84e0b195		11	1
TCGA-G9-6356-10A	TCGA-G9-6356-10A-01	3	NO		2011		TCGA-G9-6356-10A-01	49802b8e-caae-465d-80a9-22f39c4ee883		11	1
TCGA-2A-A8W3-10A	TCGA-2A-A8W3-10A-01	12	NO		2013		TCGA-2A-A8W3-10A-01	E2BD7E55-3687-4BE2-A6E3-3731BC3ADD01		6	1
TCGA-XK-AAJ3-10A	TCGA-XK-AAJ3-10A-01	2	NO	2	2014		TCGA-XK-AAJ3-10A-01	4CD37DCC-4587-4F78-8E77-D4A0BCE0C941		13	1
TCGA-EJ-A65J-01A	TCGA-EJ-A65J-01A-11	5	NO	30	2013		TCGA-EJ-A65J-01A-11	F25373EC-CD80-4CC5-909C-455C2E1F8089	1	6	11
TCGA-G9-6362-10A	TCGA-G9-6362-10A-01	3	NO		2011		TCGA-G9-6362-10A-01	04b73fd4-f7b0-4cda-a0d4-5a8286af891b		11	1
TCGA-YL-A8SL-10A	TCGA-YL-A8SL-10A-01	12	NO		2013		TCGA-YL-A8SL-10A-01	696B4C1F-DA8D-4CF7-AB99-221BF255D547		3	1
TCGA-G9-6373-11A	TCGA-G9-6373-11A-01	3	NO	37	2011		TCGA-G9-6373-11A-01	e53922aa-0ab9-413f-a898-5f4d602a0273		18	1
TCGA-J4-A67N-01A	TCGA-J4-A67N-01A-11	5	NO	30	2013		TCGA-J4-A67N-01A-11	EE17BA7A-FD58-42E8-87FB-F5CE1D6DBD3A	1	6	11
TCGA-J9-A8CK-01A	TCGA-J9-A8CK-01A-11	11	NO	30	2013		TCGA-J9-A8CK-01A-11	9CEDE30C-9844-419B-9922-4770B4DF5D8D	1	19	11
TCGA-HC-7080-10A	TCGA-HC-7080-10A-01	7	NO		2011		TCGA-HC-7080-10A-01	5a60d59c-db84-4d1a-85bc-da26fd66a6d8		14	1
TCGA-HC-7231-01A	TCGA-HC-7231-01A-11	8	NO	16	2011	LCE	TCGA-HC-7231-01A-11	672e6b28-9cd7-4692-b3e3-f0a932cb296a		29	11
TCGA-CH-5794-01A	TCGA-CH-5794-01A-11	1	NO	28	2011		TCGA-CH-5794-01A-11	3b92677e-8847-42c7-b54c-874dd32b123f		12	11
TCGA-CH-5766-01A	TCGA-CH-5766-01A-11	1	NO	35	2011		TCGA-CH-5766-01A-11	670b47a5-6994-49bc-a7d0-929f76eb1b93		13	11
TCGA-ZG-A9LZ-01A	TCGA-ZG-A9LZ-01A-11	3	NO	30	2014		TCGA-ZG-A9LZ-01A-11	65C98688-81AD-44F9-A310-8BF258296D06		11	11
TCGA-CH-5790-01A	TCGA-CH-5790-01A-11	1	NO	32	2011		TCGA-CH-5790-01A-11	410f5e4a-65ae-4c1c-8439-c6272dc7de50		12	11
TCGA-G9-6378-01A	TCGA-G9-6378-01A-11	3	NO	32	2011		TCGA-G9-6378-01A-11	33313a41-4ef0-40e9-963f-5c02f9c970f0		18	11
TCGA-XK-AAIW-01A	TCGA-XK-AAIW-01A-11	2	NO	30	2014		TCGA-XK-AAIW-01A-11	D8A8C12B-ECFD-4E19-BBFB-98EAE7923A1D		14	11
TCGA-FC-A6HD-10A	TCGA-FC-A6HD-10A-01	6	NO	2	2013		TCGA-FC-A6HD-10A-01	F4351C06-5BBC-4F70-A653-A528E7F24E5C	1	17	1
TCGA-KC-A4BV-10A	TCGA-KC-A4BV-10A-01	9	NO		2012		TCGA-KC-A4BV-10A-01	9F850113-8393-4F26-8FBC-44362A23D653	1	21	1
TCGA-YL-A8HM-01A	TCGA-YL-A8HM-01A-11	11	NO	30	2013		TCGA-YL-A8HM-01A-11	7FB60041-AA03-4685-B364-F957491A42E6	1	19	11
TCGA-XK-AAJ3-01A	TCGA-XK-AAJ3-01A-11	2	NO	20	2014		TCGA-XK-AAJ3-01A-11	89EC235C-683C-40F5-8719-DDB2BF4E7E55		12	11
TCGA-G9-6356-01A	TCGA-G9-6356-01A-11	3	NO	25	2011		TCGA-G9-6356-01A-11	b531cfe1-f661-42c1-ad97-2b0d6541ec75		18	11
TCGA-KC-A7FA-10A	TCGA-KC-A7FA-10A-01	9	NO		2013		TCGA-KC-A7FA-10A-01	A3D09CC3-C3D4-4E75-8684-C3BE0D93EB9C	1	3	1
TCGA-EJ-5497-10A	TCGA-EJ-5497-10A-01	12	NO		2010		TCGA-EJ-5497-10A-01	688821d3-99cd-4627-8a7a-51913a78442b		21	1
TCGA-2A-A8W1-01A	TCGA-2A-A8W1-01A-11	12	NO	30	2013		TCGA-2A-A8W1-01A-11	67A96457-74B1-49CB-B794-FAC02C895F11		16	11
TCGA-XQ-A8TB-10A	TCGA-XQ-A8TB-10A-01	12	NO		2013		TCGA-XQ-A8TB-10A-01	749C4C39-2B72-493F-917B-452974EC2E6F		11	1
TCGA-EJ-A65M-10A	TCGA-EJ-A65M-10A-01	4	NO	2	2013		TCGA-EJ-A65M-10A-01	CF4EA7CE-3FE3-4890-BB93-E0B746F692BD	1	16	1
TCGA-VP-A879-01A	TCGA-VP-A879-01A-11	11	NO	20	2013		TCGA-VP-A879-01A-11	76060567-BFBC-460D-A3D0-9B9BCFDA4B8F	1	4	11
TCGA-M7-A725-10A	TCGA-M7-A725-10A-01	7	NO		2013		TCGA-M7-A725-10A-01	DFFEBB6F-DE5C-4948-9722-7E539523D7F2	1	31	1
TCGA-YJ-A8SW-10A	TCGA-YJ-A8SW-10A-01	12	NO		2013		TCGA-YJ-A8SW-10A-01	39FAB051-4E89-448A-A831-3B269F2D7850		4	1
TCGA-KC-A4BR-10A	TCGA-KC-A4BR-10A-01	9	NO		2012		TCGA-KC-A4BR-10A-01	C962AABE-BF5A-4DD9-B46C-708029942B88	1	21	1
TCGA-J9-A52B-01A	TCGA-J9-A52B-01A-11	12	NO	30	2012		TCGA-J9-A52B-01A-11	86C8BB51-8768-41FD-8198-C99572C2DF3E	1	5	11
TCGA-YL-A8HO-01A	TCGA-YL-A8HO-01A-11	11	NO	30	2013		TCGA-YL-A8HO-01A-11	6395297C-D362-4BB2-8211-CCF4D4E3EDA1	1	19	11
TCGA-HC-7080-01A	TCGA-HC-7080-01A-11	7	NO	25	2011		TCGA-HC-7080-01A-11	935e5463-4a80-4a33-bffc-867783f73b2d		13	11
TCGA-KK-A8IA-01A	TCGA-KK-A8IA-01A-11	11	NO	30	2013		TCGA-KK-A8IA-01A-11	9750CA91-4BDC-42B7-891C-D92732C5D323	1	25	11
TCGA-V1-A9Z9-10A	TCGA-V1-A9Z9-10A-01	4	NO	2	2014		TCGA-V1-A9Z9-10A-01	DB5369B5-5067-4242-B6CA-EFF60078813D		1	1
TCGA-EJ-A7NH-10A	TCGA-EJ-A7NH-10A-01	9	NO	2	2013		TCGA-EJ-A7NH-10A-01	DD92FBAE-1FE1-490F-9A60-98453EBFE6EA	1	19	1
TCGA-J4-A83M-01A	TCGA-J4-A83M-01A-11	10	NO	10	2013		TCGA-J4-A83M-01A-11	64F15034-9FA0-4723-9CB7-0D574D9C9BAF	1	29	11
TCGA-QU-A6IN-01A	TCGA-QU-A6IN-01A-11	6	NO	30	2013		TCGA-QU-A6IN-01A-11	4AE22831-0CA0-4BF3-8791-A3A96A6713D3	1	17	11
TCGA-KC-A4BL-01A	TCGA-KC-A4BL-01A-31	10	NO	30	2012		TCGA-KC-A4BL-01A-31	A7FEB788-B8D1-40DD-B6CC-9639942D8481	3	8	31
TCGA-2A-AAYO-01A	TCGA-2A-AAYO-01A-11	3	NO	30	2014		TCGA-2A-AAYO-01A-11	E32BD5DD-7116-497A-858C-D0A2C524E96C		3	11
TCGA-G9-6366-10A	TCGA-G9-6366-10A-01	3	NO		2011		TCGA-G9-6366-10A-01	acd895ff-5884-46d2-a149-b5d6c7e3ed43		11	1
TCGA-G9-6336-01A	TCGA-G9-6336-01A-11	3	NO	34	2011		TCGA-G9-6336-01A-11	a74b5b93-c8a6-43fd-b2a9-18ad71a9c224		18	11
TCGA-EJ-5501-01A	TCGA-EJ-5501-01A-01	12	NO	37	2010		TCGA-EJ-5501-01A-01	acfb1dba-a44d-49db-be53-f256649cd78c		2	1
TCGA-ZG-A9L1-01A	TCGA-ZG-A9L1-01A-11	3	NO	30	2014		TCGA-ZG-A9L1-01A-11	DCDCE2C8-5BCC-40E6-A33A-27FF956F7557		10	11
TCGA-V1-A8WW-10A	TCGA-V1-A8WW-10A-01	1	NO	2	2014		TCGA-V1-A8WW-10A-01	C592E812-7D8A-49B5-B015-8D78A8BCF166		14	1
TCGA-CH-5767-11B	TCGA-CH-5767-11B-01	1	NO	39	2011		TCGA-CH-5767-11B-01	8daa3fdf-2363-4f66-8a92-140eecf8d1e0		12	1
TCGA-V1-A9OQ-01A	TCGA-V1-A9OQ-01A-11	2	NO	30	2014		TCGA-V1-A9OQ-01A-11	F29F8622-345B-4D36-8846-82D7DB897DF6		28	11
TCGA-ZG-A9N3-01A	TCGA-ZG-A9N3-01A-11	3	NO	30	2014		TCGA-ZG-A9N3-01A-11	DF443E24-0A19-4685-B38C-A296D5AEBDE6		12	11
TCGA-CH-5738-10A	TCGA-CH-5738-10A-01	1	NO		2011		TCGA-CH-5738-10A-01	14175d81-52d5-40f3-a865-353a973766b5		27	1
TCGA-YL-A8SA-01A	TCGA-YL-A8SA-01A-21	12	NO	30	2013		TCGA-YL-A8SA-01A-21	323399B8-6075-48CE-8FF3-58C833BF1802		19	21
TCGA-EJ-7125-01A	TCGA-EJ-7125-01A-11	7	NO	28	2011		TCGA-EJ-7125-01A-11	e324c60e-eccc-4a1e-989a-0461ea14213f		25	11
TCGA-HI-7168-10A	TCGA-HI-7168-10A-01	7	NO		2011		TCGA-HI-7168-10A-01	1275f9bb-4a3e-4255-af13-eac12b9496c9		29	1
TCGA-J9-A52C-01A	TCGA-J9-A52C-01A-11	12	NO	30	2012		TCGA-J9-A52C-01A-11	FDBDAA37-C270-45FA-8C5A-4B2DEC570415	1	5	11
TCGA-HC-8216-01A	TCGA-HC-8216-01A-11	4	NO	33	2012		TCGA-HC-8216-01A-11	b673e382-b605-4e8e-a28f-ad1fe93c97c8		2	11
TCGA-YL-A8SR-10A	TCGA-YL-A8SR-10A-01	12	NO		2013		TCGA-YL-A8SR-10A-01	84241866-2BEF-469C-AA14-18AE925BA185		3	1
TCGA-H9-7775-01A	TCGA-H9-7775-01A-11	11	NO	40	2011		TCGA-H9-7775-01A-11	5cc8d96f-ff71-4868-9383-c72d92493ad1		14	11
TCGA-EJ-5517-01A	TCGA-EJ-5517-01A-01	12	NO	30	2010		TCGA-EJ-5517-01A-01	432e34c6-c3a5-49c9-aaab-718dd7d03ebd		2	1
TCGA-V1-A9O9-10A	TCGA-V1-A9O9-10A-01	3	NO	2	2014		TCGA-V1-A9O9-10A-01	AAB67731-C4DE-413A-A645-093F3C7920AD		3	1
TCGA-V1-A9Z8-10A	TCGA-V1-A9Z8-10A-01	4	NO	2	2014		TCGA-V1-A9Z8-10A-01	EAC2638F-78F8-4A6D-A507-3738A19DB9F1		1	1
TCGA-KK-A6E5-11A	TCGA-KK-A6E5-11A-12	5	NO	20	2013		TCGA-KK-A6E5-11A-12	C3ADDAE4-8C5D-468D-8268-243DEF831AC6	1	23	12
TCGA-YL-A9WH-01A	TCGA-YL-A9WH-01A-11	1	NO	30	2014		TCGA-YL-A9WH-01A-11	0525CA9B-01B0-4AEB-A104-607DEBA97A50		21	11
TCGA-XJ-A9DK-10A	TCGA-XJ-A9DK-10A-01	1	NO		2014		TCGA-XJ-A9DK-10A-01	EC0C4DB2-121F-4D56-A8F9-D67FA2899B88		9	1
TCGA-G9-6332-11A	TCGA-G9-6332-11A-01	3	NO	40	2011		TCGA-G9-6332-11A-01	08e98e3d-aa80-4f42-a335-bfec4d03c1bb		18	1
TCGA-HC-8256-10A	TCGA-HC-8256-10A-01	4	NO		2012		TCGA-HC-8256-10A-01	22cd9f4a-97e5-470e-8477-c1caf275a420		11	1
TCGA-J9-A8CL-10A	TCGA-J9-A8CL-10A-01	11	NO	2	2013		TCGA-J9-A8CL-10A-01	EC056506-AD7D-490F-ADD6-9CEB83461B33	1	22	1
TCGA-FC-A8O0-10A	TCGA-FC-A8O0-10A-01	1	NO	2	2014		TCGA-FC-A8O0-10A-01	7E97D83E-4726-49CB-A829-2E7FD3DF3E4B		27	1
TCGA-HC-A6HY-01A	TCGA-HC-A6HY-01A-11	6	NO	30	2013		TCGA-HC-A6HY-01A-11	666F6A80-B365-48D5-A052-AB073901F46C	1	19	11
TCGA-ZG-A8QX-10A	TCGA-ZG-A8QX-10A-01	11	NO		2013		TCGA-ZG-A8QX-10A-01	F1ADF56A-E7BF-4E3F-BA3E-D94F0673032A		29	1
TCGA-KK-A7AP-11A	TCGA-KK-A7AP-11A-21	9	NO	30	2013		TCGA-KK-A7AP-11A-21	9A95EA8B-A1F9-40DC-B0A4-7EC3A76124BE	2	12	21
TCGA-EJ-5514-01A	TCGA-EJ-5514-01A-01	12	NO	39	2010		TCGA-EJ-5514-01A-01	1fc779a3-2c2c-4a23-8614-055c615d9118		2	1
TCGA-EJ-7318-01B	TCGA-EJ-7318-01B-11	7	NO	30	2013		TCGA-EJ-7318-01B-11	5CB49E0C-8AA9-44DA-A0D9-75F5A4508B09	1	16	11
TCGA-XJ-A83G-10A	TCGA-XJ-A83G-10A-01	10	NO		2013		TCGA-XJ-A83G-10A-01	7D6ACEDF-4223-4DF3-8BC0-026D89862FD9	1	17	1
TCGA-V1-A9ZG-01A	TCGA-V1-A9ZG-01A-11	3	NO	30	2014		TCGA-V1-A9ZG-01A-11	7097E666-F32F-4A85-A2E4-1B1DC5657DBF		31	11
TCGA-HC-7077-10A	TCGA-HC-7077-10A-01	7	NO		2011		TCGA-HC-7077-10A-01	b56c6001-6e71-4c69-bc78-daf9d0285c14		14	1
TCGA-EJ-5530-01A	TCGA-EJ-5530-01A-01	12	NO	39	2010		TCGA-EJ-5530-01A-01	6f5bc9f8-977a-4fb7-aff7-d21d2a6f75be		2	1
TCGA-EJ-A46F-01A	TCGA-EJ-A46F-01A-31	9	NO	30	2012		TCGA-EJ-A46F-01A-31	676A770E-9FA9-4417-B56B-21F0CB73183E	3	14	31
TCGA-KC-A7F3-01A	TCGA-KC-A7F3-01A-21	9	NO	30	2013		TCGA-KC-A7F3-01A-21	863DD146-6543-4807-AA92-17EFE5EB32DB	2	11	21
TCGA-EJ-5512-10A	TCGA-EJ-5512-10A-01	12	NO		2010		TCGA-EJ-5512-10A-01	1e20fd61-d174-413c-9e91-5517b5e03daa		21	1
TCGA-HC-7212-01A	TCGA-HC-7212-01A-11	8	NO	32	2011		TCGA-HC-7212-01A-11	bed5d565-49f2-4551-a542-50a92082966a		12	11
TCGA-VN-A88I-01A	TCGA-VN-A88I-01A-11	11	NO	30	2013		TCGA-VN-A88I-01A-11	133ED570-2ED7-48C2-9C68-C64A7E780D8D	1	7	11
TCGA-J4-A67K-10A	TCGA-J4-A67K-10A-01	5	NO	2	2013		TCGA-J4-A67K-10A-01	405051B6-3B12-4BCF-B9B3-B4AEB21E5AE2	1	1	1
TCGA-YL-A8S8-01A	TCGA-YL-A8S8-01A-11	12	NO	30	2013		TCGA-YL-A8S8-01A-11	CFA86AF5-D351-4D86-B78B-1C0EB8944895		19	11
TCGA-EJ-7317-01A	TCGA-EJ-7317-01A-31	11	NO	19	2011		TCGA-EJ-7317-01A-31	6468c42f-4e74-4373-b4ef-39994997a7c3		10	31
TCGA-EJ-7330-01A	TCGA-EJ-7330-01A-11	9	NO	36	2011		TCGA-EJ-7330-01A-11	e83e06f6-77ed-4ca9-ae59-ecf51c960c6d		13	11
TCGA-HC-7747-10A	TCGA-HC-7747-10A-01	11	NO		2011		TCGA-HC-7747-10A-01	310e903b-a262-4ed0-8a4b-fdf2234fca82		22	1
TCGA-CH-5791-10A	TCGA-CH-5791-10A-01	1	NO		2011		TCGA-CH-5791-10A-01	ed0ea27e-603f-4078-89af-114914127c0b		26	1
TCGA-FC-7961-01A	TCGA-FC-7961-01A-11	1	NO	38	2012		TCGA-FC-7961-01A-11	13a40bf3-0e0d-4843-bca2-cff62c4a78fb		24	11
TCGA-G9-6364-11A	TCGA-G9-6364-11A-01	3	NO	40	2011		TCGA-G9-6364-11A-01	94550828-2178-4c5a-a445-f5183a040636		18	1
TCGA-EJ-5522-10A	TCGA-EJ-5522-10A-01	12	NO		2010		TCGA-EJ-5522-10A-01	5a49dbcc-d267-4b55-b983-6a335677ea62		21	1
TCGA-VN-A88N-10B	TCGA-VN-A88N-10B-01	11	NO	2	2013		TCGA-VN-A88N-10B-01	9A137291-E335-4198-BD4B-A89418A2C199	1	27	1
TCGA-EJ-5499-01A	TCGA-EJ-5499-01A-01	12	NO	29	2010		TCGA-EJ-5499-01A-01	b5373caa-fb0b-406f-9e56-618288de90cd		2	1
TCGA-G9-6343-01A	TCGA-G9-6343-01A-21	3	NO	32	2011		TCGA-G9-6343-01A-21	e506e49f-bb26-443a-af7c-a5df4988e8b4		18	21
TCGA-M7-A722-10B	TCGA-M7-A722-10B-01	12	NO		2013		TCGA-M7-A722-10B-01	65E6A556-E67F-4514-8ADA-A67EE399C679		13	1
TCGA-XA-A8JR-01A	TCGA-XA-A8JR-01A-11	12	NO	30	2013		TCGA-XA-A8JR-01A-11	7563DB4C-6C7F-4399-AA77-C00968A62268	1	3	11
TCGA-V1-A8MF-10A	TCGA-V1-A8MF-10A-01	1	NO	2	2014		TCGA-V1-A8MF-10A-01	322A5E9C-828A-49B8-819B-8920A118D4E5		6	1
TCGA-EJ-A7NK-10A	TCGA-EJ-A7NK-10A-01	9	NO	2	2013		TCGA-EJ-A7NK-10A-01	D665FF8E-02E8-4DA9-AB78-6DAD51B8D3E0	1	19	1
TCGA-EJ-7312-01B	TCGA-EJ-7312-01B-21	7	NO	30	2013		TCGA-EJ-7312-01B-21	5ACC7363-B1D3-4DE6-ADD0-2CF408A615DA	2	16	21
TCGA-KK-A7AZ-11A	TCGA-KK-A7AZ-11A-11	8	NO	30	2013		TCGA-KK-A7AZ-11A-11	33877140-90C1-4CC5-910E-93FF0AF14758	1	26	11
TCGA-EJ-5524-01A	TCGA-EJ-5524-01A-01	12	NO	35	2010		TCGA-EJ-5524-01A-01	c250d953-fce5-418c-bacd-16247ac1dc2b		2	1
TCGA-EJ-A8FP-10A	TCGA-EJ-A8FP-10A-01	12	NO	300	2013		TCGA-EJ-A8FP-10A-01	23210740-41DD-4F5E-9FF6-DA7153BBB7C7		4	1
TCGA-ZG-A9LS-10A	TCGA-ZG-A9LS-10A-01	2	NO		2014		TCGA-ZG-A9LS-10A-01	C84385C3-F29B-4447-B3F7-3E265AA7A4B7		21	1
TCGA-G9-7519-01A	TCGA-G9-7519-01A-11	10	NO	36	2011		TCGA-G9-7519-01A-11	76bbe3e3-9f41-4f20-8dc2-a193ac594fd0		6	11
TCGA-EJ-8474-01A	TCGA-EJ-8474-01A-11	6	NO	35	2012		TCGA-EJ-8474-01A-11	1942fb76-d5d9-475b-bfb2-706faa548c9e		8	11
TCGA-ZG-A9L5-01A	TCGA-ZG-A9L5-01A-12	3	NO	30	2014		TCGA-ZG-A9L5-01A-12	9ABD9712-BD28-40CE-8B4E-F64EF8B278CE		10	12
TCGA-YL-A8SH-10A	TCGA-YL-A8SH-10A-01	12	NO		2013		TCGA-YL-A8SH-10A-01	DD4BE33A-9F08-40EA-B537-285ABEB13F52		3	1
TCGA-EJ-7783-01A	TCGA-EJ-7783-01A-11	11	NO	33	2011		TCGA-EJ-7783-01A-11	6c82c8cb-3b58-42c0-bf5a-254ad233f5d3		17	11
TCGA-KK-A8IG-01A	TCGA-KK-A8IG-01A-11	11	NO	30	2013		TCGA-KK-A8IG-01A-11	373A61FD-C44D-4CFE-9037-B58FB7A5ED6B	1	27	11
TCGA-EJ-7328-11A	TCGA-EJ-7328-11A-01	9	NO	60	2011		TCGA-EJ-7328-11A-01	7b22b4f7-9a6e-44b8-b464-87a850658ec1		15	1
TCGA-HC-7820-11A	TCGA-HC-7820-11A-01	11	NO	67	2011		TCGA-HC-7820-11A-01	1e68f386-255f-4eb3-93f3-d9b502898862		29	1
TCGA-G9-6385-10A	TCGA-G9-6385-10A-01	3	NO		2011		TCGA-G9-6385-10A-01	878777ab-d6aa-4893-99b3-9abf28493b79		11	1
TCGA-VN-A88K-01A	TCGA-VN-A88K-01A-11	11	NO	30	2013		TCGA-VN-A88K-01A-11	F754FF3C-0A88-43D3-8D18-53F5FE8A1B85	1	7	11
TCGA-CH-5771-01A	TCGA-CH-5771-01A-21	1	NO	28	2011		TCGA-CH-5771-01A-21	c1057153-d6e2-4896-bf5a-709f66c3aa33		13	21
TCGA-EJ-A8FO-01A	TCGA-EJ-A8FO-01A-21	12	NO	30	2013		TCGA-EJ-A8FO-01A-21	B7EB3D82-2B67-479B-8270-B9F839290A0B	2	3	21
TCGA-J4-A67S-01A	TCGA-J4-A67S-01A-11	5	NO	30	2013		TCGA-J4-A67S-01A-11	CFAE7103-D6F3-495C-B8C0-2F8FDEA3BE3D	1	1	11
TCGA-G9-6329-01A	TCGA-G9-6329-01A-13	3	NO		2011		TCGA-G9-6329-01A-13	9e000c30-9c88-4b1a-a951-688de74f04ff		18	13
TCGA-VN-A943-10A	TCGA-VN-A943-10A-01	2	NO	2	2014		TCGA-VN-A943-10A-01	55EA4E26-C9F7-4364-B6FA-10CA09A805D3		6	1
TCGA-EJ-A46B-01A	TCGA-EJ-A46B-01A-31	9	NO	30	2012		TCGA-EJ-A46B-01A-31	BEAC5AF6-DC0F-4FB2-9B10-3B654D5818D7	3	14	31
TCGA-KK-A8IK-01A	TCGA-KK-A8IK-01A-11	11	NO	30	2013		TCGA-KK-A8IK-01A-11	1046535C-5D50-43C3-ACBE-FE17F9AEED66	1	26	11
TCGA-EJ-A7NF-10A	TCGA-EJ-A7NF-10A-01	9	NO	2	2013		TCGA-EJ-A7NF-10A-01	D548F735-58D6-44C3-9312-65C297DC888C	1	19	1
TCGA-G9-6342-10A	TCGA-G9-6342-10A-01	3	NO		2011		TCGA-G9-6342-10A-01	3b539273-c43c-4812-b930-e6b1d012fc55		11	1
TCGA-EJ-A7NM-01A	TCGA-EJ-A7NM-01A-21	9	NO	30	2013		TCGA-EJ-A7NM-01A-21	D9ECE443-9C66-4393-9C2D-17B372581133	2	16	21
TCGA-YL-A9WK-01A	TCGA-YL-A9WK-01A-11	1	NO	30	2014		TCGA-YL-A9WK-01A-11	3150A678-ED96-47DD-A425-795C823A4B60		21	11
TCGA-CH-5737-10A	TCGA-CH-5737-10A-01	1	NO		2011		TCGA-CH-5737-10A-01	0179dbc2-8296-4c68-b0ba-3503daa94095		27	1
TCGA-EJ-5498-10A	TCGA-EJ-5498-10A-01	12	NO		2010		TCGA-EJ-5498-10A-01	b35be956-926d-49bd-9071-bf746ccd5eea		29	1
TCGA-XJ-A9DQ-01A	TCGA-XJ-A9DQ-01A-11	1	NO	20	2014		TCGA-XJ-A9DQ-01A-11	F67EBAFA-661A-4DF3-9216-1C0AC4B0D68F		28	11
TCGA-G9-6353-11A	TCGA-G9-6353-11A-02	5	NO	64	2011		TCGA-G9-6353-11A-02	24d39e76-62bb-4cd0-9fb5-8e3bee3efc38		19	2
TCGA-VP-A876-01A	TCGA-VP-A876-01A-11	11	NO	20	2013		TCGA-VP-A876-01A-11	39C6C335-BB09-409B-9BA0-1F30702AEC86	1	5	11
TCGA-ZG-A9L6-01A	TCGA-ZG-A9L6-01A-11	3	NO	30	2014		TCGA-ZG-A9L6-01A-11	9BE7B52C-F3EF-4A47-8200-B5E66540BE98		10	11
TCGA-HC-8257-01A	TCGA-HC-8257-01A-11	4	NO	40	2012		TCGA-HC-8257-01A-11	9ec6567f-ad11-446e-83d7-f295bd35956b		6	11
TCGA-KK-A6E8-11A	TCGA-KK-A6E8-11A-11	6	NO	30	2013		TCGA-KK-A6E8-11A-11	23E0535E-8C6A-42AF-AE9B-2FE744825C1A	1	7	11
TCGA-EJ-7321-01A	TCGA-EJ-7321-01A-31	12	NO	31	2011		TCGA-EJ-7321-01A-31	ed90438e-a3d1-4335-ac41-5d42074787c5		20	31
TCGA-EJ-A8FS-10A	TCGA-EJ-A8FS-10A-01	11	NO	2	2013		TCGA-EJ-A8FS-10A-01	44C74196-4EF6-45A5-97B7-284F45F5A3AA	1	22	1
TCGA-CH-5768-01A	TCGA-CH-5768-01A-11	1	NO	34	2011		TCGA-CH-5768-01A-11	b7b2a7a7-9b5f-4caf-b502-64f7d41055db		13	11
TCGA-EJ-A46G-10A	TCGA-EJ-A46G-10A-01	9	NO	2	2012		TCGA-EJ-A46G-10A-01	C89DA168-A552-4A67-9B3A-2629A18E6D06	1	19	1
TCGA-KK-A7AW-11A	TCGA-KK-A7AW-11A-11	8	NO	30	2013		TCGA-KK-A7AW-11A-11	E34A1F5A-F638-46E6-A2EC-5DB5228DB22B	1	26	11
TCGA-EJ-7317-10A	TCGA-EJ-7317-10A-01	11	NO		2011		TCGA-EJ-7317-10A-01	81ff4527-aa75-486c-928b-ec5290bfd549		15	1
TCGA-FC-7708-01A	TCGA-FC-7708-01A-11	11	NO	40	2011		TCGA-FC-7708-01A-11	f3982bfb-e45a-492c-9424-33f101355fcf		21	11
TCGA-YL-A8SC-01A	TCGA-YL-A8SC-01A-11	12	NO	30	2013		TCGA-YL-A8SC-01A-11	22DA40ED-BD84-48BB-A8E2-76404AE15F61		19	11
TCGA-FC-A66V-01A	TCGA-FC-A66V-01A-21	4	NO	30	2013		TCGA-FC-A66V-01A-21	C7199A0C-402D-474C-8FD3-CFC7CB90A518	2	24	21
TCGA-VP-A878-10A	TCGA-VP-A878-10A-01	11	NO	2	2013		TCGA-VP-A878-10A-01	136B97AE-58CD-4E02-A542-1FAEE50869B4	1	22	1
TCGA-ZG-A9L9-01A	TCGA-ZG-A9L9-01A-11	3	NO	30	2014		TCGA-ZG-A9L9-01A-11	0A240F39-FA84-44C4-AED1-3388D0CD719F		10	11
TCGA-2A-A8W1-10A	TCGA-2A-A8W1-10A-01	12	NO		2013		TCGA-2A-A8W1-10A-01	81ACDF19-057D-4A4B-A641-1C903C97641E		6	1
TCGA-VP-A87K-01A	TCGA-VP-A87K-01A-11	11	NO	30	2013		TCGA-VP-A87K-01A-11	BCAC9C93-1D03-4973-9E8E-8CF969226A68	1	4	11
TCGA-EJ-8470-10A	TCGA-EJ-8470-10A-01	7	NO		2012		TCGA-EJ-8470-10A-01	b75466f2-42a6-4368-9241-7996e01daccc		6	1
TCGA-G9-7521-01A	TCGA-G9-7521-01A-11	10	NO	27	2011		TCGA-G9-7521-01A-11	36eaad4b-c1b4-49e3-90f1-8211a3c5eee1		6	11
TCGA-KK-A6E1-11A	TCGA-KK-A6E1-11A-21	6	NO	30	2013		TCGA-KK-A6E1-11A-21	B33560C7-68A5-418A-93E4-BA0F71A08FBE	2	7	21
TCGA-V1-A9O7-01A	TCGA-V1-A9O7-01A-21	4	NO	30	2014		TCGA-V1-A9O7-01A-21	8947B531-B113-486E-BA1F-3450EB4AEA72		11	21
TCGA-EJ-A46D-01A	TCGA-EJ-A46D-01A-21	9	NO	30	2012		TCGA-EJ-A46D-01A-21	5C2BFADE-553C-43AB-B904-E5819822A8A2	2	10	21
